date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:08:10	1421/1421	---M--	200	added ('OK')	image/png	etag:%2258d-641af52b-5e57e4826daa6816;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/beach.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/beach.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
13:08:11	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:38:08%20GMT	https://andit.co/projects/html/and-tour/demo/assets/css/ajax-loader.gif	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/ajax-loader.gif	(from https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css)
13:08:12	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:38:09%20GMT	https://andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.eot	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.eot	(from https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css)
13:08:13	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:38:10%20GMT	https://andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.eot?	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/fonts/slickd41d.eot	(from https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css)
13:08:13	169455/169455	---M--	200	added ('OK')	image/png	etag:%22295ef-641af5cd-3ef0623f40033bfe;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/popular-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/popular-3.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
13:08:14	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:38:11%20GMT	https://andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.woff	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.woff	(from https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css)
13:08:14	86906/86906	---M--	200	added ('OK')	image/png	etag:%221537a-641af576-ff12ba57be16ad92;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-3.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
13:08:15	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:38:12%20GMT	https://andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.ttf	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.ttf	(from https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css)
13:08:16	1552/1552	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2004%20Jun%202023%2007:38:12%20GMT	https://andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.svg	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/fonts/slick.svg	(from https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css)
13:08:22	47501/47501	---M--	200	added ('OK')	image/png	etag:%22b98d-641af5d6-d8b8c8bc90eb5a56;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small7-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small7-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
13:08:29	102773/102773	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2219175-641af5e9-a6f87d66a4b17c91;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-7.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-7.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
13:08:30	198048/198048	---M--	200	added ('OK')	image/png	etag:%22305a0-641af4dd-8739b1c93c48423c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/visa_info-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/visa_info-2.png	(from https://andit.co/projects/html/and-tour/demo/visa-info.html)
13:08:33	291642/291642	---M--	200	added ('OK')	image/png	etag:%224733a-641af5c4-8d45b41ee4e083c2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img4.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
13:08:35	2543605/2543605	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2226cff5-641af4ad-8517aff4b7581104;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/banner-two-bg-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/banner-two-bg-3.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
13:08:35	196581/196581	---M--	200	added ('OK')	image/png	etag:%222ffe5-641af5ea-42e6a372107ada57;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-8.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour-guides/guide-8.png	(from https://andit.co/projects/html/and-tour/demo/tour-guides.html)
